preset,condition,seed,run_name,status,returncode,duration_seconds,composite_score,mean_post_switch_window_success_rate,mean_episode_avg_success_rate,median_steps_to_80,median_steps_to_95,hit_rate_80,hit_rate_95,mean_post_switch_policy_kl,mean_post_switch_value_delta_abs,mean_post_switch_neuromod_activity,inner_run_count,switch_count,run_dir,log_path,error,command
scoutv2,brain_neuromod_gradgate_gain,1,scoutv2_brain_neuromod_gradgate_gain_seed1,scored,0,4625.8,0.5537268324821373,0.5537268324821373,0.9106250107288361,45496.0,72216.0,0.8125,0.38392857142857145,0.0,0.0,0.0,16,112,/workspace/Lifelong-Learning/runs/scoutv2_brain_neuromod_gradgate_gain_seed1_20260706-155917,sweeps/explore_ld_b1/logs/scoutv2_brain_neuromod_gradgate_gain_seed1.log,,/venv/main/bin/python /workspace/Lifelong-Learning/scripts/train_brain.py --env_id MiniGrid-MultiGoal-8x8-v0 --num_regimes 2 --start_regime 0 --inner_total_timesteps 800000 --inner_steps_per_regime 100000 --inner_num_envs 8 --inner_num_steps 128 --inner_mode dyna --inner_intrinsic_coef 0.015 --inner_imagined_horizon 10 --inner_wm_lr 0.0001 --brain_num_envs 4 --brain_vectorization async --pretrain_episodes 0 --pretrain_mode recovery --brain_episodes 4 --brain_lr 0.0001 --brain_ent_coef 0.0 --decision_interval 10 --reward_alpha 0.1 --reward_beta 0.5 --reward_mode recovery --episodic_memory_capacity 50000 --max_inner_lr 0.003 --min_inner_lr 0.0001 --min_ent_coef 0.001 --max_ent_coef 0.1 --min_intrinsic_coef 0.001 --max_intrinsic_coef 0.5 --save_every_episodes 5 --plot_every_episodes 0 --neuromod_grad_gate --neuromod_gain_alpha 0.5 --seed 1 --device cuda --run_name scoutv2_brain_neuromod_gradgate_gain_seed1
scoutv2,brain_neuromod_critic_code_gradgate,1,scoutv2_brain_neuromod_critic_code_gradgate_seed1,scored,0,4655.2,0.548369018050345,0.548369018050345,0.8862500190734863,49424.0,70272.0,0.8660714285714286,0.5089285714285714,0.0,0.0,0.0,16,112,/workspace/Lifelong-Learning/runs/scoutv2_brain_neuromod_critic_code_gradgate_seed1_20260706-171629,sweeps/explore_ld_b1/logs/scoutv2_brain_neuromod_critic_code_gradgate_seed1.log,,/venv/main/bin/python /workspace/Lifelong-Learning/scripts/train_brain.py --env_id MiniGrid-MultiGoal-8x8-v0 --num_regimes 2 --start_regime 0 --inner_total_timesteps 800000 --inner_steps_per_regime 100000 --inner_num_envs 8 --inner_num_steps 128 --inner_mode dyna --inner_intrinsic_coef 0.015 --inner_imagined_horizon 10 --inner_wm_lr 0.0001 --brain_num_envs 4 --brain_vectorization async --pretrain_episodes 0 --pretrain_mode recovery --brain_episodes 4 --brain_lr 0.0001 --brain_ent_coef 0.0 --decision_interval 10 --reward_alpha 0.1 --reward_beta 0.5 --reward_mode recovery --episodic_memory_capacity 50000 --max_inner_lr 0.003 --min_inner_lr 0.0001 --min_ent_coef 0.001 --max_ent_coef 0.1 --min_intrinsic_coef 0.001 --max_intrinsic_coef 0.5 --save_every_episodes 5 --plot_every_episodes 0 --neuromod_grad_gate --neuromod_critic_code --seed 1 --device cuda --run_name scoutv2_brain_neuromod_critic_code_gradgate_seed1
