condition,n_cells,n_scored,seeds,composite_score_mean,composite_score_ci_lo,composite_score_ci_hi,composite_score_n,mean_post_switch_window_success_rate_mean,mean_post_switch_window_success_rate_ci_lo,mean_post_switch_window_success_rate_ci_hi,mean_post_switch_window_success_rate_n,mean_episode_avg_success_rate_mean,mean_episode_avg_success_rate_ci_lo,mean_episode_avg_success_rate_ci_hi,mean_episode_avg_success_rate_n,median_steps_to_80_mean,median_steps_to_80_ci_lo,median_steps_to_80_ci_hi,median_steps_to_80_n,median_steps_to_95_mean,median_steps_to_95_ci_lo,median_steps_to_95_ci_hi,median_steps_to_95_n,hit_rate_80_mean,hit_rate_80_ci_lo,hit_rate_80_ci_hi,hit_rate_80_n,hit_rate_95_mean,hit_rate_95_ci_lo,hit_rate_95_ci_hi,hit_rate_95_n,mean_post_switch_policy_kl_mean,mean_post_switch_policy_kl_ci_lo,mean_post_switch_policy_kl_ci_hi,mean_post_switch_policy_kl_n,mean_post_switch_value_delta_abs_mean,mean_post_switch_value_delta_abs_ci_lo,mean_post_switch_value_delta_abs_ci_hi,mean_post_switch_value_delta_abs_n,mean_post_switch_neuromod_activity_mean,mean_post_switch_neuromod_activity_ci_lo,mean_post_switch_neuromod_activity_ci_hi,mean_post_switch_neuromod_activity_n
brain_neuromod_adamflush,2,2,"[2, 3]",0.5477049802951229,0.5425167793940473,0.5528931811961986,2,0.5477049802951229,0.5425167793940473,0.5528931811961986,2,0.8915625065565109,0.8825000077486038,0.900625005364418,2,47948.0,46904.0,48992.0,2,70144.0,65056.0,75232.0,2,0.8392857142857143,0.8303571428571429,0.8482142857142857,2,0.41964285714285715,0.39285714285714285,0.44642857142857145,2,0.008220038457633092,0.007719347127446748,0.008720729787819436,2,0.31056348547863305,0.3035911727480457,0.3175357982092204,2,0.3113854893243964,0.3044632457268277,0.3183077329219651,2
