condition,n_cells,n_scored,seeds,composite_score_mean,composite_score_ci_lo,composite_score_ci_hi,composite_score_n,mean_post_switch_window_success_rate_mean,mean_post_switch_window_success_rate_ci_lo,mean_post_switch_window_success_rate_ci_hi,mean_post_switch_window_success_rate_n,mean_episode_avg_success_rate_mean,mean_episode_avg_success_rate_ci_lo,mean_episode_avg_success_rate_ci_hi,mean_episode_avg_success_rate_n,median_steps_to_80_mean,median_steps_to_80_ci_lo,median_steps_to_80_ci_hi,median_steps_to_80_n,median_steps_to_95_mean,median_steps_to_95_ci_lo,median_steps_to_95_ci_hi,median_steps_to_95_n,hit_rate_80_mean,hit_rate_80_ci_lo,hit_rate_80_ci_hi,hit_rate_80_n,hit_rate_95_mean,hit_rate_95_ci_lo,hit_rate_95_ci_hi,hit_rate_95_n,mean_post_switch_policy_kl_mean,mean_post_switch_policy_kl_ci_lo,mean_post_switch_policy_kl_ci_hi,mean_post_switch_policy_kl_n,mean_post_switch_value_delta_abs_mean,mean_post_switch_value_delta_abs_ci_lo,mean_post_switch_value_delta_abs_ci_hi,mean_post_switch_value_delta_abs_n,mean_post_switch_neuromod_activity_mean,mean_post_switch_neuromod_activity_ci_lo,mean_post_switch_neuromod_activity_ci_hi,mean_post_switch_neuromod_activity_n
brain_critic_lr_oracle,1,1,[7],0.5600638882236242,0.5600638882236242,0.5600638882236242,1,0.5600638882236242,0.5600638882236242,0.5600638882236242,1,0.8975000232458115,0.8975000232458115,0.8975000232458115,1,38416.0,38416.0,38416.0,1,66004.0,66004.0,66004.0,1,0.7946428571428571,0.7946428571428571,0.7946428571428571,1,0.4642857142857143,0.4642857142857143,0.4642857142857143,1,0.007955907644567821,0.007955907644567821,0.007955907644567821,1,0.3484366855002008,0.3484366855002008,0.3484366855002008,1,0.3492322762646576,0.3492322762646576,0.3492322762646576,1
